15/02/2024 15:10:01|22.9|21.9|57.7|1002.7
15/02/2024 15:11:01|22.9|21.9|57.1|1002.7
15/02/2024 15:12:02|22.9|21.9|57.1|1002.8
15/02/2024 15:13:02|22.9|21.9|57.7|1002.8
15/02/2024 15:14:02|22.9|21.9|57.6|1002.9
15/02/2024 15:15:02|22.9|21.9|57.6|1002.9
15/02/2024 15:16:02|22.9|21.9|57.8|1002.8
15/02/2024 15:17:02|22.9|21.9|57.9|1002.9
15/02/2024 15:18:02|22.9|21.9|57.4|1002.8
15/02/2024 15:19:02|22.9|21.9|57.3|1002.8
15/02/2024 15:20:02|22.9|21.9|57.4|1002.7
15/02/2024 15:21:02|22.9|21.9|57.4|1002.7
15/02/2024 15:22:02|22.9|21.9|57.9|1002.8
15/02/2024 15:23:02|22.9|21.9|58.1|1002.7
15/02/2024 15:24:02|22.9|21.9|58.0|1002.8
15/02/2024 15:25:02|22.9|21.9|58.5|1002.7
15/02/2024 15:26:02|22.9|21.9|58.2|1002.8
15/02/2024 15:27:02|22.9|21.9|58.5|1002.8
15/02/2024 15:28:02|22.9|21.9|57.8|1002.7
15/02/2024 15:29:01|22.9|21.9|57.7|1002.8
15/02/2024 15:30:02|22.9|21.9|57.1|1002.8
15/02/2024 15:31:02|22.9|21.9|57.5|1002.9
15/02/2024 15:32:02|22.9|21.9|57.4|1002.8
15/02/2024 15:33:02|22.9|21.9|57.7|1002.7
15/02/2024 15:34:01|22.9|21.9|57.7|1002.8
15/02/2024 15:35:01|22.9|21.9|57.7|1002.8
15/02/2024 15:36:02|22.9|21.9|57.7|1002.7
15/02/2024 15:37:01|22.9|21.9|57.9|1002.8
15/02/2024 15:38:02|22.9|21.9|57.7|1002.8
15/02/2024 15:39:02|22.9|21.9|58.1|1002.8
15/02/2024 15:40:01|22.9|21.9|58.1|1002.7
15/02/2024 15:41:01|22.9|21.9|57.9|1002.8
15/02/2024 15:42:01|22.9|21.9|57.9|1002.8
15/02/2024 15:43:01|22.9|21.9|58.1|1002.7
15/02/2024 15:44:01|22.9|21.9|58.1|1002.7
15/02/2024 15:45:01|22.9|21.9|57.9|1002.8
15/02/2024 15:46:01|22.9|21.9|57.9|1002.7
15/02/2024 15:47:01|22.9|21.9|57.6|1002.8
15/02/2024 15:48:02|22.9|21.9|57.6|1002.7
15/02/2024 15:49:02|22.9|21.9|57.2|1002.7
15/02/2024 15:50:02|22.9|21.9|57.3|1002.7
15/02/2024 15:51:02|22.9|21.9|57.1|1002.7
15/02/2024 15:52:02|22.9|21.9|57.2|1002.8
15/02/2024 15:53:02|22.9|21.9|57.7|1002.7
15/02/2024 15:54:02|22.9|21.9|57.7|1002.8
15/02/2024 15:55:02|22.9|21.9|57.8|1002.8
15/02/2024 15:56:02|22.9|21.9|57.8|1002.8
15/02/2024 15:57:02|22.9|21.9|58.0|1002.8
15/02/2024 15:58:02|22.9|21.9|57.8|1002.8
15/02/2024 15:59:02|22.9|21.9|58.0|1002.8
